Timestamp,Actual,Chronos_Bolt_Tiny_Native_Lower_80,Chronos_Bolt_Tiny_Native_Upper_80,Chronos_Bolt_Tiny_Calibrated_Lower_80,Chronos_Bolt_Tiny_Calibrated_Upper_80,TimesFM_Native_Lower_80,TimesFM_Native_Upper_80,TimesFM_Calibrated_Lower_80,TimesFM_Calibrated_Upper_80
2023-11-10 00:00:00+00:00,37319.0,36141.7734375,38444.7734375,36278.6875,38307.859375,36209.125,37084.6015625,35668.05859375,37625.66796875
2023-11-11 00:00:00+00:00,37152.0,36575.3671875,39045.13671875,36712.28125,38908.22265625,36869.875,37864.0625,36328.80859375,38405.12890625
2023-11-12 00:00:00+00:00,37086.0,36421.61328125,38847.734375,36558.52734375,38710.8203125,36909.171875,37672.546875,36368.10546875,38213.61328125
2023-11-13 00:00:00+00:00,36485.0,36260.89453125,38660.3984375,36397.80859375,38523.484375,36848.359375,37679.2421875,36307.29296875,38220.30859375
2023-11-14 00:00:00+00:00,35564.0,35503.11328125,37768.046875,35640.02734375,37631.1328125,36254.45703125,37199.2109375,35713.390625,37740.27734375
2023-11-15 00:00:00+00:00,37877.0,34315.3046875,36700.53515625,34452.21875,36563.62109375,35358.96484375,36349.90234375,34817.8984375,36890.96875
2023-11-16 00:00:00+00:00,36165.0,36981.12890625,39459.05078125,37118.04296875,39322.13671875,37407.62890625,38552.90625,36866.5625,39093.97265625
2023-11-17 00:00:00+00:00,36625.0,35566.671875,37787.7421875,35703.5859375,37650.828125,36130.3359375,37313.9453125,35589.26953125,37855.01171875
2023-11-18 00:00:00+00:00,36590.0,35787.0078125,38044.03125,35923.921875,37907.1171875,36503.890625,37402.22265625,35962.82421875,37943.2890625
2023-11-19 00:00:00+00:00,37426.0,35699.1328125,38026.16796875,35836.046875,37889.25390625,36592.54296875,37469.9296875,36051.4765625,38010.99609375
2023-11-20 00:00:00+00:00,37480.0,36471.5625,38997.90625,36608.4765625,38860.9921875,37235.1875,38100.78125,36694.12109375,38641.84765625
2023-11-21 00:00:00+00:00,35758.0,36797.27734375,39283.49609375,36934.19140625,39146.58203125,37468.52734375,38312.47265625,36927.4609375,38853.5390625
2023-11-22 00:00:00+00:00,37424.0,34958.5703125,37442.078125,35095.484375,37305.1640625,36333.61328125,37230.33984375,35792.546875,37771.40625
2023-11-23 00:00:00+00:00,37301.0,36626.0,39080.14453125,36762.9140625,38943.23046875,37162.89453125,37894.59765625,36621.828125,38435.6640625
2023-11-24 00:00:00+00:00,37746.0,36720.609375,39021.4140625,36857.5234375,38884.5,37307.22265625,37916.8359375,36766.15625,38457.90234375
2023-11-25 00:00:00+00:00,37809.0,37095.1953125,39476.03515625,37232.109375,39339.12109375,37541.61328125,38098.79296875,37000.546875,38639.859375
2023-11-26 00:00:00+00:00,37460.0,37134.08984375,39534.84765625,37271.00390625,39397.93359375,37659.90625,38274.65234375,37118.83984375,38815.71875
2023-11-27 00:00:00+00:00,37240.0,36720.9453125,39098.0546875,36857.859375,38961.140625,37479.62109375,38067.91015625,36938.5546875,38608.9765625
2023-11-28 00:00:00+00:00,37839.0,36476.1640625,38837.26171875,36613.078125,38700.34765625,37331.171875,37921.9140625,36790.10546875,38462.98046875
2023-11-29 00:00:00+00:00,37863.0,37050.34375,39415.5625,37187.2578125,39278.6484375,37667.6484375,38194.75,37126.58203125,38735.81640625
2023-11-30 00:00:00+00:00,37719.0,37139.3671875,39490.99609375,37276.28125,39354.08203125,37764.76171875,38262.29296875,37223.6953125,38803.359375
2023-12-01 00:00:00+00:00,38707.0,37039.1875,39319.7421875,37176.1015625,39182.828125,37764.71875,38218.484375,37223.65234375,38759.55078125
2023-12-02 00:00:00+00:00,39474.0,37919.00390625,40492.1171875,38055.91796875,40355.203125,38342.9296875,38858.984375,37801.86328125,39400.05078125
2023-12-03 00:00:00+00:00,39989.0,38704.5703125,41665.14453125,38841.484375,41528.23046875,39135.85546875,39682.23046875,38594.7890625,40223.296875
2023-12-04 00:00:00+00:00,41985.0,39125.98046875,41943.65625,39262.89453125,41806.7421875,39741.6640625,40435.7265625,39200.59765625,40976.79296875
2023-12-05 00:00:00+00:00,44075.0,40958.06640625,44388.67578125,41094.98046875,44251.76171875,41363.72265625,42516.703125,40822.65625,43057.76953125
2023-12-06 00:00:00+00:00,43764.0,42632.33203125,46921.08984375,42769.24609375,46784.17578125,44152.16796875,45721.60546875,43611.1015625,46262.671875
2023-12-07 00:00:00+00:00,43291.0,42408.73828125,46309.4140625,42545.65234375,46172.5,43836.04296875,44827.92578125,43294.9765625,45368.9921875
2023-12-08 00:00:00+00:00,44193.0,41604.12890625,45083.23828125,41741.04296875,44946.32421875,43620.84375,44419.84765625,43079.77734375,44960.9140625
2023-12-09 00:00:00+00:00,43712.0,42871.34765625,46448.3125,43008.26171875,46311.3984375,44530.578125,45304.23828125,43989.51171875,45845.3046875
2023-12-10 00:00:00+00:00,43786.0,42475.0078125,45410.47265625,42611.921875,45273.55859375,43664.1328125,44549.0234375,43123.06640625,45090.08984375
2023-12-11 00:00:00+00:00,41242.0,42212.9921875,45295.328125,42349.90625,45158.4140625,43692.3828125,44516.08203125,43151.31640625,45057.1484375
2023-12-12 00:00:00+00:00,41458.0,39123.171875,42586.37890625,39260.0859375,42449.46484375,40827.1796875,42278.43359375,40286.11328125,42819.5
2023-12-13 00:00:00+00:00,42888.0,39451.76953125,42748.46875,39588.68359375,42611.5546875,41041.04296875,42256.73828125,40499.9765625,42797.8046875
2023-12-14 00:00:00+00:00,43031.0,41273.1875,44650.671875,41410.1015625,44513.7578125,42581.05078125,43809.9296875,42039.984375,44350.99609375
2023-12-15 00:00:00+00:00,41925.0,41466.3828125,44837.40234375,41603.296875,44700.48828125,42787.6953125,44006.515625,42246.62890625,44547.58203125
2023-12-16 00:00:00+00:00,42246.0,40199.12109375,43589.3828125,40336.03515625,43452.46875,41685.2890625,42854.234375,41144.22265625,43395.30078125
2023-12-17 00:00:00+00:00,41345.0,40721.03125,44175.515625,40857.9453125,44038.6015625,42107.921875,43261.94140625,41566.85546875,43803.0078125
2023-12-18 00:00:00+00:00,42650.0,39133.45703125,42626.81640625,39270.37109375,42489.90234375,41177.37890625,42172.6171875,40636.3125,42713.68359375
2023-12-19 00:00:00+00:00,42258.0,40920.84375,44213.97265625,41057.7578125,44077.05859375,42426.49609375,43591.84765625,41885.4296875,44132.9140625
2023-12-20 00:00:00+00:00,43665.0,40822.73828125,43790.66796875,40959.65234375,43653.75390625,42009.23828125,42926.671875,41468.171875,43467.73828125
2023-12-21 00:00:00+00:00,43873.0,42399.7578125,45487.69140625,42536.671875,45350.77734375,42985.7578125,44079.9375,42444.69140625,44621.00390625
2023-12-22 00:00:00+00:00,44002.0,42389.78515625,45612.9609375,42526.69921875,45476.046875,43447.77734375,44214.1875,42906.7109375,44755.25390625
2023-12-23 00:00:00+00:00,43733.0,42385.93359375,45559.90625,42522.84765625,45422.9921875,43723.375,44392.0859375,43182.30859375,44933.15234375
2023-12-24 00:00:00+00:00,43033.0,42223.2265625,45256.65625,42360.140625,45119.7421875,43340.83203125,44229.09765625,42799.765625,44770.1640625
2023-12-25 00:00:00+00:00,43591.0,41715.140625,44621.12109375,41852.0546875,44484.20703125,42808.1953125,43602.87109375,42267.12890625,44143.9375
2023-12-26 00:00:00+00:00,42510.0,42838.3984375,45524.94921875,42975.3125,45388.03515625,43166.953125,44065.2421875,42625.88671875,44606.30859375
2023-12-27 00:00:00+00:00,43473.0,41559.609375,44267.12890625,41696.5234375,44130.21484375,42374.71484375,43123.82421875,41833.6484375,43664.890625
2023-12-28 00:00:00+00:00,42583.0,42267.63671875,45086.828125,42404.55078125,44949.9140625,42963.68359375,43485.4453125,42422.6171875,44026.51171875
2023-12-29 00:00:00+00:00,42072.0,41215.140625,44018.2890625,41352.0546875,43881.375,42204.68359375,42875.7734375,41663.6171875,43416.83984375
2023-12-30 00:00:00+00:00,42148.0,40518.98828125,43490.13671875,40655.90234375,43353.22265625,41791.8125,42642.5390625,41250.74609375,43183.60546875
2023-12-31 00:00:00+00:00,42258.0,40687.08984375,43592.359375,40824.00390625,43455.4453125,41909.27734375,42559.86328125,41368.2109375,43100.9296875
2024-01-01 00:00:00+00:00,44187.0,41066.62890625,43956.5078125,41203.54296875,43819.59375,42083.578125,42814.53125,41542.51171875,43355.59765625
2024-01-02 00:00:00+00:00,44970.0,42796.4921875,46133.171875,42933.40625,45996.2578125,43336.3828125,44269.3984375,42795.31640625,44810.46484375
2024-01-03 00:00:00+00:00,42865.0,43253.60546875,46736.9765625,43390.51953125,46600.0625,44319.96484375,45173.40625,43778.8984375,45714.47265625
2024-01-04 00:00:00+00:00,44186.0,41703.96875,44832.04296875,41840.8828125,44695.12890625,42521.97265625,43588.7421875,41980.90625,44129.80859375
2024-01-05 00:00:00+00:00,44184.0,43303.20703125,46173.9453125,43440.12109375,46037.03125,43615.3203125,44667.734375,43074.25390625,45208.80078125
2024-01-06 00:00:00+00:00,43999.0,43361.4296875,46251.453125,43498.34375,46114.5390625,43592.48046875,44599.4296875,43051.4140625,45140.49609375
2024-01-07 00:00:00+00:00,43944.0,42955.953125,45871.078125,43092.8671875,45734.1640625,43792.3984375,44511.91796875,43251.33203125,45052.984375
2024-01-08 00:00:00+00:00,46995.0,43005.08984375,45819.8515625,43142.00390625,45682.9375,43856.5703125,44472.734375,43315.50390625,45013.80078125
2024-01-09 00:00:00+00:00,46124.0,45485.54296875,49284.53125,45622.45703125,49147.6171875,46107.44921875,47115.69140625,45566.3828125,47656.7578125
2024-01-10 00:00:00+00:00,46681.0,45170.984375,48415.046875,45307.8984375,48278.1328125,45709.8828125,46593.74609375,45168.81640625,47134.8125
2024-01-11 00:00:00+00:00,46360.0,45597.73046875,48775.734375,45734.64453125,48638.8203125,46360.95703125,47193.60546875,45819.890625,47734.671875
2024-01-12 00:00:00+00:00,42778.0,45459.85546875,48606.33203125,45596.76953125,48469.41796875,46001.984375,46908.0546875,45460.91796875,47449.12109375
2024-01-13 00:00:00+00:00,42843.0,42100.4765625,46018.41015625,42237.390625,45881.49609375,42943.17578125,44375.37890625,42402.109375,44916.4453125
2024-01-14 00:00:00+00:00,41715.0,42122.84375,45754.8671875,42259.7578125,45617.953125,42829.13671875,43903.06640625,42288.0703125,44444.1328125
2024-01-15 00:00:00+00:00,42493.0,40325.87890625,44271.859375,40462.79296875,44134.9453125,41749.9375,42668.984375,41208.87109375,43210.05078125
2024-01-16 00:00:00+00:00,43131.0,40847.359375,44626.875,40984.2734375,44489.9609375,42379.88671875,43325.140625,41838.8203125,43866.20703125
2024-01-17 00:00:00+00:00,42738.0,41609.2734375,45338.3984375,41746.1875,45201.484375,43125.2578125,44104.8203125,42584.19140625,44645.88671875
2024-01-18 00:00:00+00:00,41283.0,41223.84765625,44685.6953125,41360.76171875,44548.78125,42685.6484375,43673.359375,42144.58203125,44214.42578125
2024-01-19 00:00:00+00:00,41628.0,39522.69140625,43228.2265625,39659.60546875,43091.3125,41541.4921875,42651.23046875,41000.42578125,43192.296875
2024-01-20 00:00:00+00:00,41673.0,40099.734375,43509.6328125,40236.6484375,43372.71875,41765.02734375,42574.12890625,41223.9609375,43115.1953125
2024-01-21 00:00:00+00:00,41560.0,40227.73828125,43292.71875,40364.65234375,43155.8046875,41631.10546875,42469.171875,41090.0390625,43010.23828125
2024-01-22 00:00:00+00:00,39528.0,40236.54296875,43473.23828125,40373.45703125,43336.32421875,41653.453125,42377.0859375,41112.38671875,42918.15234375
2024-01-23 00:00:00+00:00,39868.0,37681.53515625,41904.58984375,37818.44921875,41767.67578125,39743.46875,40608.46484375,39202.40234375,41149.53125
2024-01-24 00:00:00+00:00,40074.0,38311.7890625,41886.80859375,38448.703125,41749.89453125,40037.0625,40839.0546875,39495.99609375,41380.12109375
2024-01-25 00:00:00+00:00,39916.0,38704.23828125,42353.81640625,38841.15234375,42216.90234375,40066.328125,40804.15625,39525.26171875,41345.22265625
2024-01-26 00:00:00+00:00,41818.0,38391.05859375,41900.890625,38527.97265625,41763.9765625,39923.0546875,40482.0625,39381.98828125,41023.12890625
2024-01-27 00:00:00+00:00,42124.0,40242.10546875,43924.51953125,40379.01953125,43787.60546875,41427.24609375,42075.51953125,40886.1796875,42616.5859375
2024-01-28 00:00:00+00:00,42026.0,41071.25,44817.6171875,41208.1640625,44680.703125,41903.12109375,42556.59765625,41362.0546875,43097.6640625
2024-01-29 00:00:00+00:00,43305.0,40724.828125,44476.52734375,40861.7421875,44339.61328125,41938.6328125,42517.61328125,41397.56640625,43058.6796875
2024-01-30 00:00:00+00:00,42946.0,41790.5,45486.671875,41927.4140625,45349.7578125,42906.3828125,43676.859375,42365.31640625,44217.92578125
2024-01-31 00:00:00+00:00,42558.0,41542.60546875,45060.078125,41679.51953125,44923.1640625,42824.51953125,43529.53515625,42283.453125,44070.6015625
2024-02-01 00:00:00+00:00,43071.0,41213.203125,44514.609375,41350.1171875,44377.6953125,42559.99609375,43176.71875,42018.9296875,43717.78515625
2024-02-02 00:00:00+00:00,43183.0,41947.6640625,45119.96484375,42084.578125,44983.05078125,42805.09375,43539.140625,42264.02734375,44080.20703125
2024-02-03 00:00:00+00:00,42994.0,42025.5234375,45217.75,42162.4375,45080.8359375,43019.28125,43604.234375,42478.21484375,44145.30078125
2024-02-04 00:00:00+00:00,42570.0,41603.21484375,44861.8828125,41740.12890625,44724.96875,43017.6015625,43442.796875,42476.53515625,43983.86328125
2024-02-05 00:00:00+00:00,42659.0,41356.890625,44537.71484375,41493.8046875,44400.80078125,42659.93359375,43170.89453125,42118.8671875,43711.9609375
2024-02-06 00:00:00+00:00,43092.0,41743.24609375,44651.93359375,41880.16015625,44515.01953125,42657.72265625,43203.84765625,42116.65625,43744.9140625
2024-02-07 00:00:00+00:00,44346.0,42294.91796875,45017.65625,42431.83203125,44880.7421875,43121.03515625,43608.32421875,42579.96875,44149.390625
2024-02-08 00:00:00+00:00,45300.0,43360.98046875,46280.75,43497.89453125,46143.8359375,44080.21875,44636.59765625,43539.15234375,45177.6640625
2024-02-09 00:00:00+00:00,47161.0,44344.76171875,47193.48046875,44481.67578125,47056.56640625,45031.29296875,45627.01953125,44490.2265625,46168.0859375
2024-02-10 00:00:00+00:00,47770.0,46009.61328125,49339.78515625,46146.52734375,49202.87109375,46615.1796875,47440.8671875,46074.11328125,47981.93359375
2024-02-11 00:00:00+00:00,48313.0,46841.296875,50335.91796875,46978.2109375,50199.00390625,47455.1171875,48295.7109375,46914.05078125,48836.77734375
2024-02-12 00:00:00+00:00,49937.0,47437.68359375,50719.5390625,47574.59765625,50582.625,48058.65625,49089.4921875,47517.58984375,49630.55859375
2024-02-13 00:00:00+00:00,49720.0,49180.53125,52904.6953125,49317.4453125,52767.78125,49967.6171875,50920.53125,49426.55078125,51461.59765625
